Sexo,Municipios,Edad (año a año),Periodo,Total
Total,44239 Valacloche,30 años,2017,0
Total,44239 Valacloche,31 años,2017,1
Total,44239 Valacloche,32 años,2017,0
Total,44239 Valacloche,33 años,2017,0
Total,44239 Valacloche,34 años,2017,0
Total,44239 Valacloche,35 años,2017,0
Total,44239 Valacloche,36 años,2017,0
Total,44239 Valacloche,37 años,2017,1
Total,44239 Valacloche,38 años,2017,0
Total,44239 Valacloche,39 años,2017,1
Total,44239 Valacloche,40 años,2017,0
Total,44240 Valbona,19 años,2017,0
Total,44240 Valbona,20 años,2017,0
Total,44240 Valbona,21 años,2017,2
Total,44240 Valbona,22 años,2017,1
Total,44240 Valbona,23 años,2017,0
Total,44240 Valbona,24 años,2017,2
Total,44240 Valbona,25 años,2017,0
Total,44240 Valbona,26 años,2017,0
Total,44240 Valbona,27 años,2017,3
Total,44240 Valbona,28 años,2017,2
Total,44240 Valbona,29 años,2017,2
Total,44240 Valbona,30 años,2017,2
Total,44240 Valbona,31 años,2017,2
Total,44240 Valbona,32 años,2017,2
Total,44240 Valbona,33 años,2017,1
Total,44240 Valbona,34 años,2017,0
Total,44240 Valbona,35 años,2017,3
Total,44240 Valbona,36 años,2017,1
Total,44240 Valbona,37 años,2017,0
Total,44240 Valbona,38 años,2017,2
Total,44240 Valbona,39 años,2017,4
Total,44240 Valbona,40 años,2017,1
Total,44241 Valdealgorfa,19 años,2017,8
Total,44241 Valdealgorfa,20 años,2017,5
Total,44241 Valdealgorfa,21 años,2017,3
Total,44241 Valdealgorfa,22 años,2017,3
Total,44241 Valdealgorfa,23 años,2017,10
Total,44241 Valdealgorfa,24 años,2017,6
Total,44241 Valdealgorfa,25 años,2017,5
Total,44241 Valdealgorfa,26 años,2017,4
Total,44241 Valdealgorfa,27 años,2017,6
Total,44241 Valdealgorfa,28 años,2017,7
Total,44241 Valdealgorfa,29 años,2017,2
Total,44241 Valdealgorfa,30 años,2017,2
Total,44241 Valdealgorfa,31 años,2017,5
Total,44241 Valdealgorfa,32 años,2017,5
Total,44241 Valdealgorfa,33 años,2017,6
Total,44241 Valdealgorfa,34 años,2017,10
Total,44241 Valdealgorfa,35 años,2017,6
Total,44241 Valdealgorfa,36 años,2017,6
Total,44241 Valdealgorfa,37 años,2017,8
Total,44241 Valdealgorfa,38 años,2017,5
Total,44241 Valdealgorfa,39 años,2017,8
Total,44241 Valdealgorfa,40 años,2017,10
Total,44243 Valdecuenca,19 años,2017,0
Total,44243 Valdecuenca,20 años,2017,0
Total,44243 Valdecuenca,21 años,2017,0
Total,44243 Valdecuenca,22 años,2017,0
Total,44243 Valdecuenca,23 años,2017,1
Total,44243 Valdecuenca,24 años,2017,0
Total,44243 Valdecuenca,25 años,2017,0
Total,44243 Valdecuenca,26 años,2017,0
Total,44243 Valdecuenca,27 años,2017,0
Total,44243 Valdecuenca,28 años,2017,1
Total,44243 Valdecuenca,29 años,2017,1
Total,44243 Valdecuenca,30 años,2017,0
Total,44243 Valdecuenca,31 años,2017,1
Total,44243 Valdecuenca,32 años,2017,0
Total,44243 Valdecuenca,33 años,2017,0
Total,44243 Valdecuenca,34 años,2017,0
Total,44243 Valdecuenca,35 años,2017,1
Total,44243 Valdecuenca,36 años,2017,2
Total,44243 Valdecuenca,37 años,2017,1
Total,44243 Valdecuenca,38 años,2017,1
Total,44243 Valdecuenca,39 años,2017,1
Total,44243 Valdecuenca,40 años,2017,0
Total,44244 Valdelinares,19 años,2017,3
Total,44244 Valdelinares,20 años,2017,0
Total,44244 Valdelinares,21 años,2017,1
Total,44244 Valdelinares,22 años,2017,1
Total,44244 Valdelinares,23 años,2017,1
Total,44244 Valdelinares,24 años,2017,0
Total,44244 Valdelinares,25 años,2017,1
Total,44244 Valdelinares,26 años,2017,0
Total,44244 Valdelinares,27 años,2017,0
Total,44244 Valdelinares,28 años,2017,2
Total,44244 Valdelinares,29 años,2017,2
Total,44244 Valdelinares,30 años,2017,2
Total,44244 Valdelinares,31 años,2017,2
Total,44244 Valdelinares,32 años,2017,0
Total,44244 Valdelinares,33 años,2017,0
Total,44244 Valdelinares,34 años,2017,0
Total,44244 Valdelinares,35 años,2017,3
Total,44244 Valdelinares,36 años,2017,0
Total,44244 Valdelinares,37 años,2017,0
Total,44244 Valdelinares,38 años,2017,0
Total,44244 Valdelinares,39 años,2017,2
Total,44244 Valdelinares,40 años,2017,1
Total,44245 Valdeltormo,19 años,2017,1
Total,44245 Valdeltormo,20 años,2017,3
Total,44245 Valdeltormo,21 años,2017,1
Total,44245 Valdeltormo,22 años,2017,4
Total,44245 Valdeltormo,23 años,2017,4
Total,44245 Valdeltormo,24 años,2017,4
Total,44245 Valdeltormo,25 años,2017,0
Total,44245 Valdeltormo,26 años,2017,3
Total,44245 Valdeltormo,27 años,2017,2
Total,44245 Valdeltormo,28 años,2017,4
Total,44245 Valdeltormo,29 años,2017,8
Total,44245 Valdeltormo,30 años,2017,5
Total,44245 Valdeltormo,31 años,2017,0
Total,44245 Valdeltormo,32 años,2017,3
Total,44245 Valdeltormo,33 años,2017,4
Total,44245 Valdeltormo,34 años,2017,5
Total,44245 Valdeltormo,35 años,2017,2
Total,44245 Valdeltormo,36 años,2017,2
Total,44245 Valdeltormo,37 años,2017,3
Total,44245 Valdeltormo,38 años,2017,2
Total,44245 Valdeltormo,39 años,2017,1
Total,44245 Valdeltormo,40 años,2017,3
Total,44246 Valderrobres,19 años,2017,16
Total,44246 Valderrobres,20 años,2017,21
Total,44246 Valderrobres,21 años,2017,13
Total,44246 Valderrobres,22 años,2017,25
Total,44246 Valderrobres,23 años,2017,19
Total,44246 Valderrobres,24 años,2017,28
Total,44246 Valderrobres,25 años,2017,30
Total,44246 Valderrobres,26 años,2017,20
Total,44246 Valderrobres,27 años,2017,39
Total,44246 Valderrobres,28 años,2017,17
Total,44246 Valderrobres,29 años,2017,24
Total,44246 Valderrobres,30 años,2017,24
Total,44246 Valderrobres,31 años,2017,31
Total,44246 Valderrobres,32 años,2017,26
Total,44246 Valderrobres,33 años,2017,32
Total,44246 Valderrobres,34 años,2017,47
Total,44246 Valderrobres,35 años,2017,41
Total,44246 Valderrobres,36 años,2017,30
Total,44246 Valderrobres,37 años,2017,41
Total,44246 Valderrobres,38 años,2017,29
Total,44246 Valderrobres,39 años,2017,43
Total,44246 Valderrobres,40 años,2017,41
Total,44247 Valjunquera,19 años,2017,3
Total,44247 Valjunquera,20 años,2017,2
Total,44247 Valjunquera,21 años,2017,8
Total,44247 Valjunquera,22 años,2017,2
Total,44247 Valjunquera,23 años,2017,3
Total,44247 Valjunquera,24 años,2017,1
Total,44247 Valjunquera,25 años,2017,2
Total,44247 Valjunquera,26 años,2017,5
Total,44247 Valjunquera,27 años,2017,1
Total,44247 Valjunquera,28 años,2017,3
Total,44247 Valjunquera,29 años,2017,1
Total,44247 Valjunquera,30 años,2017,3
Total,44247 Valjunquera,31 años,2017,2
Total,44247 Valjunquera,32 años,2017,1
Total,44247 Valjunquera,33 años,2017,3
Total,44247 Valjunquera,34 años,2017,2
Total,44247 Valjunquera,35 años,2017,1
Total,44247 Valjunquera,36 años,2017,1
Total,44247 Valjunquera,37 años,2017,5
Total,44247 Valjunquera,38 años,2017,3
Total,44247 Valjunquera,39 años,2017,7
Total,44247 Valjunquera,40 años,2017,2
Total,44249 Vallecillo El,19 años,2017,0
Total,44249 Vallecillo El,20 años,2017,0
Total,44249 Vallecillo El,21 años,2017,0
Total,44249 Vallecillo El,22 años,2017,0
Total,44249 Vallecillo El,23 años,2017,1
Total,44249 Vallecillo El,24 años,2017,0
Total,44249 Vallecillo El,25 años,2017,0
Total,44249 Vallecillo El,26 años,2017,0
Total,44249 Vallecillo El,27 años,2017,0
Total,44249 Vallecillo El,28 años,2017,1
Total,44249 Vallecillo El,29 años,2017,1
Total,44249 Vallecillo El,30 años,2017,1
Total,44249 Vallecillo El,31 años,2017,0
Total,44249 Vallecillo El,32 años,2017,0
Total,44249 Vallecillo El,33 años,2017,0
Total,44249 Vallecillo El,34 años,2017,1
Total,44249 Vallecillo El,35 años,2017,0
Total,44249 Vallecillo El,36 años,2017,0
Total,44249 Vallecillo El,37 años,2017,0
Total,44249 Vallecillo El,38 años,2017,1
Total,44249 Vallecillo El,39 años,2017,0
Total,44249 Vallecillo El,40 años,2017,0
Total,44250 Veguillas de la Sierra,19 años,2017,0
Total,44250 Veguillas de la Sierra,20 años,2017,0
Total,44250 Veguillas de la Sierra,21 años,2017,0
Total,44250 Veguillas de la Sierra,22 años,2017,0
Total,44250 Veguillas de la Sierra,23 años,2017,0
Total,44250 Veguillas de la Sierra,24 años,2017,0
Total,44250 Veguillas de la Sierra,25 años,2017,0
Total,44250 Veguillas de la Sierra,26 años,2017,0
Total,44250 Veguillas de la Sierra,27 años,2017,0
Total,44250 Veguillas de la Sierra,28 años,2017,0
Total,44250 Veguillas de la Sierra,29 años,2017,0
Total,44250 Veguillas de la Sierra,30 años,2017,0
Total,44250 Veguillas de la Sierra,31 años,2017,0
Total,44250 Veguillas de la Sierra,32 años,2017,0
Total,44250 Veguillas de la Sierra,33 años,2017,1
Total,44250 Veguillas de la Sierra,34 años,2017,0
Total,44250 Veguillas de la Sierra,35 años,2017,0
Total,44250 Veguillas de la Sierra,36 años,2017,0
Total,44250 Veguillas de la Sierra,37 años,2017,0
Total,44250 Veguillas de la Sierra,38 años,2017,0
Total,44250 Veguillas de la Sierra,39 años,2017,0
Total,44250 Veguillas de la Sierra,40 años,2017,0
Total,44251 Villafranca del Campo,19 años,2017,2
Total,44251 Villafranca del Campo,20 años,2017,2
Total,44251 Villafranca del Campo,21 años,2017,0
Total,44251 Villafranca del Campo,22 años,2017,5
Total,44251 Villafranca del Campo,23 años,2017,3
Total,44251 Villafranca del Campo,24 años,2017,3
Total,44251 Villafranca del Campo,25 años,2017,3
Total,44251 Villafranca del Campo,26 años,2017,2
Total,44251 Villafranca del Campo,27 años,2017,4
Total,44251 Villafranca del Campo,28 años,2017,0
Total,44251 Villafranca del Campo,29 años,2017,5
Total,44251 Villafranca del Campo,30 años,2017,5
Total,44251 Villafranca del Campo,31 años,2017,4
Total,44251 Villafranca del Campo,32 años,2017,3
Total,44251 Villafranca del Campo,33 años,2017,4
Total,44251 Villafranca del Campo,34 años,2017,4
Total,44251 Villafranca del Campo,35 años,2017,2
Total,44251 Villafranca del Campo,36 años,2017,1
Total,44251 Villafranca del Campo,37 años,2017,1
Total,44251 Villafranca del Campo,38 años,2017,4
Total,44251 Villafranca del Campo,39 años,2017,2
Total,44251 Villafranca del Campo,40 años,2017,1
Total,44252 Villahermosa del Campo,19 años,2017,0
Total,44252 Villahermosa del Campo,20 años,2017,0
Total,44252 Villahermosa del Campo,21 años,2017,2
Total,44252 Villahermosa del Campo,22 años,2017,0
Total,44252 Villahermosa del Campo,23 años,2017,1
Total,44252 Villahermosa del Campo,24 años,2017,1
Total,44252 Villahermosa del Campo,25 años,2017,1
Total,44252 Villahermosa del Campo,26 años,2017,0
Total,44252 Villahermosa del Campo,27 años,2017,0
Total,44252 Villahermosa del Campo,28 años,2017,1
Total,44252 Villahermosa del Campo,29 años,2017,1
Total,44252 Villahermosa del Campo,30 años,2017,0
Total,44252 Villahermosa del Campo,31 años,2017,3
Total,44252 Villahermosa del Campo,32 años,2017,1
Total,44252 Villahermosa del Campo,33 años,2017,1
Total,44252 Villahermosa del Campo,34 años,2017,2
Total,44252 Villahermosa del Campo,35 años,2017,2
Total,44252 Villahermosa del Campo,36 años,2017,1
Total,44252 Villahermosa del Campo,37 años,2017,2
Total,44252 Villahermosa del Campo,38 años,2017,0
Total,44252 Villahermosa del Campo,39 años,2017,0
Total,44252 Villahermosa del Campo,40 años,2017,3
Total,44256 Villanueva del Rebollar de la Sierra,19 años,2017,1
Total,44256 Villanueva del Rebollar de la Sierra,20 años,2017,1
Total,44256 Villanueva del Rebollar de la Sierra,21 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,22 años,2017,1
Total,44256 Villanueva del Rebollar de la Sierra,23 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,24 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,25 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,26 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,27 años,2017,1
Total,44256 Villanueva del Rebollar de la Sierra,28 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,29 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,30 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,31 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,32 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,33 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,34 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,35 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,36 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,37 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,38 años,2017,1
Total,44256 Villanueva del Rebollar de la Sierra,39 años,2017,0
Total,44256 Villanueva del Rebollar de la Sierra,40 años,2017,0
Total,44257 Villar del Cobo,19 años,2017,1
Total,44257 Villar del Cobo,20 años,2017,2
Total,44257 Villar del Cobo,21 años,2017,1
Total,44257 Villar del Cobo,22 años,2017,3
Total,44257 Villar del Cobo,23 años,2017,0
Total,44257 Villar del Cobo,24 años,2017,0
Total,44257 Villar del Cobo,25 años,2017,1
Total,44257 Villar del Cobo,26 años,2017,1
Total,44257 Villar del Cobo,27 años,2017,2
Total,44257 Villar del Cobo,28 años,2017,2
Total,44257 Villar del Cobo,29 años,2017,0
Total,44257 Villar del Cobo,30 años,2017,0
Total,44257 Villar del Cobo,31 años,2017,1
Total,44257 Villar del Cobo,32 años,2017,1
Total,44257 Villar del Cobo,33 años,2017,2
Total,44257 Villar del Cobo,34 años,2017,4
Total,44257 Villar del Cobo,35 años,2017,3
Total,44257 Villar del Cobo,36 años,2017,0
Total,44257 Villar del Cobo,37 años,2017,2
Total,44257 Villar del Cobo,38 años,2017,2
Total,44257 Villar del Cobo,39 años,2017,3
Total,44257 Villar del Cobo,40 años,2017,2
Total,44258 Villar del Salz,19 años,2017,0
Total,44258 Villar del Salz,20 años,2017,0
Total,44258 Villar del Salz,21 años,2017,0
Total,44258 Villar del Salz,22 años,2017,0
Total,44258 Villar del Salz,23 años,2017,0
Total,44258 Villar del Salz,24 años,2017,1
Total,44258 Villar del Salz,25 años,2017,0
Total,44258 Villar del Salz,26 años,2017,0
Total,44258 Villar del Salz,27 años,2017,0
Total,44258 Villar del Salz,28 años,2017,1
Total,44258 Villar del Salz,29 años,2017,0
Total,44258 Villar del Salz,30 años,2017,0
Total,44258 Villar del Salz,31 años,2017,0
Total,44258 Villar del Salz,32 años,2017,2
Total,44258 Villar del Salz,33 años,2017,1
Total,44258 Villar del Salz,34 años,2017,1
Total,44258 Villar del Salz,35 años,2017,0
Total,44258 Villar del Salz,36 años,2017,2
Total,44258 Villar del Salz,37 años,2017,1
Total,44258 Villar del Salz,38 años,2017,1
Total,44258 Villar del Salz,39 años,2017,0
Total,44258 Villar del Salz,40 años,2017,0
Total,44260 Villarluengo,19 años,2017,1
Total,44260 Villarluengo,20 años,2017,1
Total,44260 Villarluengo,21 años,2017,0
Total,44260 Villarluengo,22 años,2017,1
Total,44260 Villarluengo,23 años,2017,1
Total,44260 Villarluengo,24 años,2017,3
Total,44260 Villarluengo,25 años,2017,2
Total,44260 Villarluengo,26 años,2017,0
Total,44260 Villarluengo,27 años,2017,1
Total,44260 Villarluengo,28 años,2017,3
Total,44260 Villarluengo,29 años,2017,2
Total,44260 Villarluengo,30 años,2017,4
Total,44260 Villarluengo,31 años,2017,3
Total,44260 Villarluengo,32 años,2017,0
Total,44260 Villarluengo,33 años,2017,3
Total,44260 Villarluengo,34 años,2017,2
Total,44260 Villarluengo,35 años,2017,1
Total,44260 Villarluengo,36 años,2017,3
Total,44260 Villarluengo,37 años,2017,4
Total,44260 Villarluengo,38 años,2017,5
Total,44260 Villarluengo,39 años,2017,4
Total,44260 Villarluengo,40 años,2017,2
Total,44261 Villarquemado,19 años,2017,9
Total,44261 Villarquemado,20 años,2017,5
Total,44261 Villarquemado,21 años,2017,9
Total,44261 Villarquemado,22 años,2017,9
Total,44261 Villarquemado,23 años,2017,7
Total,44261 Villarquemado,24 años,2017,9
Total,44261 Villarquemado,25 años,2017,9
Total,44261 Villarquemado,26 años,2017,7
Total,44261 Villarquemado,27 años,2017,8
Total,44261 Villarquemado,28 años,2017,14
Total,44261 Villarquemado,29 años,2017,8
Total,44261 Villarquemado,30 años,2017,9
Total,44261 Villarquemado,31 años,2017,11
Total,44261 Villarquemado,32 años,2017,16
Total,44261 Villarquemado,33 años,2017,10
Total,44261 Villarquemado,34 años,2017,16
Total,44261 Villarquemado,35 años,2017,10
Total,44261 Villarquemado,36 años,2017,13
Total,44261 Villarquemado,37 años,2017,3
Total,44261 Villarquemado,38 años,2017,11
Total,44261 Villarquemado,39 años,2017,16
Total,44261 Villarquemado,40 años,2017,11
Total,44262 Villarroya de los Pinares,19 años,2017,1
Total,44262 Villarroya de los Pinares,20 años,2017,2
Total,44262 Villarroya de los Pinares,21 años,2017,1
Total,44262 Villarroya de los Pinares,22 años,2017,1
Total,44262 Villarroya de los Pinares,23 años,2017,0
Total,44262 Villarroya de los Pinares,24 años,2017,0
Total,44262 Villarroya de los Pinares,25 años,2017,0
Total,44262 Villarroya de los Pinares,26 años,2017,1
Total,44262 Villarroya de los Pinares,27 años,2017,1
Total,44262 Villarroya de los Pinares,28 años,2017,1
Total,44262 Villarroya de los Pinares,29 años,2017,2
Total,44262 Villarroya de los Pinares,30 años,2017,3
Total,44262 Villarroya de los Pinares,31 años,2017,2
Total,44262 Villarroya de los Pinares,32 años,2017,4
Total,44262 Villarroya de los Pinares,33 años,2017,1
Total,44262 Villarroya de los Pinares,34 años,2017,2
Total,44262 Villarroya de los Pinares,35 años,2017,2
Total,44262 Villarroya de los Pinares,36 años,2017,0
Total,44262 Villarroya de los Pinares,37 años,2017,3
Total,44262 Villarroya de los Pinares,38 años,2017,1
Total,44262 Villarroya de los Pinares,39 años,2017,1
Total,44262 Villarroya de los Pinares,40 años,2017,0
Total,44263 Villastar,19 años,2017,10
Total,44263 Villastar,20 años,2017,4
Total,44263 Villastar,21 años,2017,5
Total,44263 Villastar,22 años,2017,0
Total,44263 Villastar,23 años,2017,2
Total,44263 Villastar,24 años,2017,3
Total,44263 Villastar,25 años,2017,5
Total,44263 Villastar,26 años,2017,3
Total,44263 Villastar,27 años,2017,5
Total,44263 Villastar,28 años,2017,4
Total,44263 Villastar,29 años,2017,2
Total,44263 Villastar,30 años,2017,6
Total,44263 Villastar,31 años,2017,3
Total,44263 Villastar,32 años,2017,8
Total,44263 Villastar,33 años,2017,9
Total,44263 Villastar,34 años,2017,13
Total,44263 Villastar,35 años,2017,12
Total,44263 Villastar,36 años,2017,10
Total,44263 Villastar,37 años,2017,14
Total,44263 Villastar,38 años,2017,12
Total,44263 Villastar,39 años,2017,14
Total,44263 Villastar,40 años,2017,7
Total,44264 Villel,19 años,2017,2
Total,44264 Villel,20 años,2017,1
Total,44264 Villel,21 años,2017,4
Total,44264 Villel,22 años,2017,1
Total,44264 Villel,23 años,2017,2
Total,44264 Villel,24 años,2017,0
