Sexo,Municipios,Edad (año a año),Periodo,Total
Total,50189 Nonaspe,68 años,2020,10
Total,50189 Nonaspe,69 años,2020,12
Total,50189 Nonaspe,70 años,2020,18
Total,50189 Nonaspe,71 años,2020,14
Total,50189 Nonaspe,72 años,2020,10
Total,50189 Nonaspe,73 años,2020,10
Total,50189 Nonaspe,74 años,2020,10
Total,50189 Nonaspe,75 años,2020,10
Total,50189 Nonaspe,76 años,2020,9
Total,50189 Nonaspe,77 años,2020,9
Total,50189 Nonaspe,78 años,2020,8
Total,50189 Nonaspe,79 años,2020,12
Total,50189 Nonaspe,80 años,2020,4
Total,50189 Nonaspe,81 años,2020,6
Total,50189 Nonaspe,82 años,2020,11
Total,50189 Nonaspe,83 años,2020,4
Total,50189 Nonaspe,84 años,2020,7
Total,50189 Nonaspe,85 años,2020,10
Total,50189 Nonaspe,86 años,2020,11
Total,50189 Nonaspe,87 años,2020,7
Total,50189 Nonaspe,88 años,2020,6
Total,50189 Nonaspe,89 años,2020,6
Total,50189 Nonaspe,90 años,2020,8
Total,50189 Nonaspe,91 años,2020,9
Total,50189 Nonaspe,92 años,2020,4
Total,50189 Nonaspe,93 años,2020,3
Total,50189 Nonaspe,94 años,2020,1
Total,50189 Nonaspe,95 años,2020,0
Total,50189 Nonaspe,96 años,2020,1
Total,50189 Nonaspe,97 años,2020,0
Total,50189 Nonaspe,98 años,2020,0
Total,50189 Nonaspe,99 años,2020,1
Total,50189 Nonaspe,100 y más años,2020,0
Total,50190 Novallas,66 años,2020,9
Total,50190 Novallas,67 años,2020,12
Total,50190 Novallas,68 años,2020,4
Total,50190 Novallas,69 años,2020,6
Total,50190 Novallas,70 años,2020,10
Total,50190 Novallas,71 años,2020,9
Total,50190 Novallas,72 años,2020,7
Total,50190 Novallas,73 años,2020,13
Total,50190 Novallas,74 años,2020,5
Total,50190 Novallas,75 años,2020,15
Total,50190 Novallas,76 años,2020,4
Total,50190 Novallas,77 años,2020,5
Total,50190 Novallas,78 años,2020,3
Total,50190 Novallas,79 años,2020,3
Total,50190 Novallas,80 años,2020,1
Total,50190 Novallas,81 años,2020,3
Total,50190 Novallas,82 años,2020,6
Total,50190 Novallas,83 años,2020,6
Total,50190 Novallas,84 años,2020,8
Total,50190 Novallas,85 años,2020,7
Total,50190 Novallas,86 años,2020,7
Total,50190 Novallas,87 años,2020,6
Total,50190 Novallas,88 años,2020,3
Total,50190 Novallas,89 años,2020,6
Total,50190 Novallas,90 años,2020,1
Total,50190 Novallas,91 años,2020,3
Total,50190 Novallas,92 años,2020,2
Total,50190 Novallas,93 años,2020,2
Total,50190 Novallas,94 años,2020,0
Total,50190 Novallas,95 años,2020,0
Total,50190 Novallas,96 años,2020,0
Total,50190 Novallas,97 años,2020,0
Total,50190 Novallas,98 años,2020,0
Total,50190 Novallas,99 años,2020,1
Total,50190 Novallas,100 y más años,2020,0
Total,50191 Novillas,66 años,2020,5
Total,50191 Novillas,67 años,2020,8
Total,50191 Novillas,68 años,2020,9
Total,50191 Novillas,69 años,2020,8
Total,50191 Novillas,70 años,2020,13
Total,50191 Novillas,71 años,2020,10
Total,50191 Novillas,72 años,2020,5
Total,50191 Novillas,73 años,2020,8
Total,50191 Novillas,74 años,2020,7
Total,50191 Novillas,75 años,2020,8
Total,50191 Novillas,76 años,2020,5
Total,50191 Novillas,77 años,2020,6
Total,50191 Novillas,78 años,2020,3
Total,50191 Novillas,79 años,2020,7
Total,50191 Novillas,80 años,2020,6
Total,50191 Novillas,81 años,2020,1
Total,50191 Novillas,82 años,2020,1
Total,50191 Novillas,83 años,2020,7
Total,50191 Novillas,84 años,2020,4
Total,50191 Novillas,85 años,2020,11
Total,50191 Novillas,86 años,2020,4
Total,50191 Novillas,87 años,2020,5
Total,50191 Novillas,88 años,2020,5
Total,50191 Novillas,89 años,2020,2
Total,50191 Novillas,90 años,2020,3
Total,50191 Novillas,91 años,2020,5
Total,50191 Novillas,92 años,2020,0
Total,50191 Novillas,93 años,2020,2
Total,50191 Novillas,94 años,2020,2
Total,50191 Novillas,95 años,2020,0
Total,50191 Novillas,96 años,2020,0
Total,50191 Novillas,97 años,2020,1
Total,50191 Novillas,98 años,2020,0
Total,50191 Novillas,99 años,2020,0
Total,50191 Novillas,100 y más años,2020,0
Total,50192 Nuévalos,66 años,2020,0
Total,50192 Nuévalos,67 años,2020,3
Total,50192 Nuévalos,68 años,2020,4
Total,50192 Nuévalos,69 años,2020,1
Total,50192 Nuévalos,70 años,2020,3
Total,50192 Nuévalos,71 años,2020,2
Total,50192 Nuévalos,72 años,2020,2
Total,50192 Nuévalos,73 años,2020,3
Total,50192 Nuévalos,74 años,2020,8
Total,50192 Nuévalos,75 años,2020,6
Total,50192 Nuévalos,76 años,2020,4
Total,50192 Nuévalos,77 años,2020,3
Total,50192 Nuévalos,78 años,2020,3
Total,50192 Nuévalos,79 años,2020,7
Total,50192 Nuévalos,80 años,2020,7
Total,50192 Nuévalos,81 años,2020,2
Total,50192 Nuévalos,82 años,2020,3
Total,50192 Nuévalos,83 años,2020,3
Total,50192 Nuévalos,84 años,2020,1
Total,50192 Nuévalos,85 años,2020,2
Total,50192 Nuévalos,86 años,2020,2
Total,50192 Nuévalos,87 años,2020,1
Total,50192 Nuévalos,88 años,2020,0
Total,50192 Nuévalos,89 años,2020,1
Total,50192 Nuévalos,90 años,2020,1
Total,50192 Nuévalos,91 años,2020,0
Total,50192 Nuévalos,92 años,2020,1
Total,50192 Nuévalos,93 años,2020,0
Total,50192 Nuévalos,94 años,2020,0
Total,50192 Nuévalos,95 años,2020,0
Total,50192 Nuévalos,96 años,2020,0
Total,50192 Nuévalos,97 años,2020,0
Total,50192 Nuévalos,98 años,2020,0
Total,50192 Nuévalos,99 años,2020,0
Total,50192 Nuévalos,100 y más años,2020,0
Total,50193 Nuez de Ebro,66 años,2020,9
Total,50193 Nuez de Ebro,67 años,2020,8
Total,50193 Nuez de Ebro,68 años,2020,5
Total,50193 Nuez de Ebro,69 años,2020,8
Total,50193 Nuez de Ebro,70 años,2020,6
Total,50193 Nuez de Ebro,71 años,2020,8
Total,50193 Nuez de Ebro,72 años,2020,4
Total,50193 Nuez de Ebro,73 años,2020,8
Total,50193 Nuez de Ebro,74 años,2020,7
Total,50193 Nuez de Ebro,75 años,2020,7
Total,50193 Nuez de Ebro,76 años,2020,5
Total,50193 Nuez de Ebro,77 años,2020,5
Total,50193 Nuez de Ebro,78 años,2020,2
Total,50193 Nuez de Ebro,79 años,2020,4
Total,50193 Nuez de Ebro,80 años,2020,7
Total,50193 Nuez de Ebro,81 años,2020,4
Total,50193 Nuez de Ebro,82 años,2020,5
Total,50193 Nuez de Ebro,83 años,2020,6
Total,50193 Nuez de Ebro,84 años,2020,6
Total,50193 Nuez de Ebro,85 años,2020,6
Total,50193 Nuez de Ebro,86 años,2020,5
Total,50193 Nuez de Ebro,87 años,2020,4
Total,50193 Nuez de Ebro,88 años,2020,3
Total,50193 Nuez de Ebro,89 años,2020,4
Total,50193 Nuez de Ebro,90 años,2020,3
Total,50193 Nuez de Ebro,91 años,2020,6
Total,50193 Nuez de Ebro,92 años,2020,1
Total,50193 Nuez de Ebro,93 años,2020,0
Total,50193 Nuez de Ebro,94 años,2020,0
Total,50193 Nuez de Ebro,95 años,2020,0
Total,50193 Nuez de Ebro,96 años,2020,2
Total,50193 Nuez de Ebro,97 años,2020,0
Total,50193 Nuez de Ebro,98 años,2020,0
Total,50193 Nuez de Ebro,99 años,2020,0
Total,50193 Nuez de Ebro,100 y más años,2020,0
Total,50194 Olvés,66 años,2020,1
Total,50194 Olvés,67 años,2020,3
Total,50194 Olvés,68 años,2020,0
Total,50194 Olvés,69 años,2020,5
Total,50194 Olvés,70 años,2020,3
Total,50194 Olvés,71 años,2020,2
Total,50194 Olvés,72 años,2020,4
Total,50194 Olvés,73 años,2020,3
Total,50194 Olvés,74 años,2020,0
Total,50194 Olvés,75 años,2020,1
Total,50194 Olvés,76 años,2020,0
Total,50194 Olvés,77 años,2020,1
Total,50194 Olvés,78 años,2020,2
Total,50194 Olvés,79 años,2020,1
Total,50194 Olvés,80 años,2020,2
Total,50194 Olvés,81 años,2020,1
Total,50194 Olvés,82 años,2020,2
Total,50194 Olvés,83 años,2020,0
Total,50194 Olvés,84 años,2020,4
Total,50194 Olvés,85 años,2020,2
Total,50194 Olvés,86 años,2020,0
Total,50194 Olvés,87 años,2020,2
Total,50194 Olvés,88 años,2020,0
Total,50194 Olvés,89 años,2020,1
Total,50194 Olvés,90 años,2020,0
Total,50194 Olvés,91 años,2020,0
Total,50194 Olvés,92 años,2020,1
Total,50194 Olvés,93 años,2020,0
Total,50194 Olvés,94 años,2020,1
Total,50194 Olvés,95 años,2020,1
Total,50194 Olvés,96 años,2020,0
Total,50194 Olvés,97 años,2020,0
Total,50194 Olvés,98 años,2020,0
Total,50194 Olvés,99 años,2020,0
Total,50194 Olvés,100 y más años,2020,0
Total,50195 Orcajo,66 años,2020,0
Total,50195 Orcajo,67 años,2020,1
Total,50195 Orcajo,68 años,2020,2
Total,50195 Orcajo,69 años,2020,2
Total,50195 Orcajo,70 años,2020,0
Total,50195 Orcajo,71 años,2020,2
Total,50195 Orcajo,72 años,2020,3
Total,50195 Orcajo,73 años,2020,1
Total,50195 Orcajo,74 años,2020,1
Total,50195 Orcajo,75 años,2020,1
Total,50195 Orcajo,76 años,2020,0
Total,50195 Orcajo,77 años,2020,0
Total,50195 Orcajo,78 años,2020,0
Total,50195 Orcajo,79 años,2020,0
Total,50195 Orcajo,80 años,2020,0
Total,50195 Orcajo,81 años,2020,3
Total,50195 Orcajo,82 años,2020,0
Total,50195 Orcajo,83 años,2020,2
Total,50195 Orcajo,84 años,2020,0
Total,50195 Orcajo,85 años,2020,0
Total,50195 Orcajo,86 años,2020,0
Total,50195 Orcajo,87 años,2020,1
Total,50195 Orcajo,88 años,2020,0
Total,50195 Orcajo,89 años,2020,0
Total,50195 Orcajo,90 años,2020,0
Total,50195 Orcajo,91 años,2020,0
Total,50195 Orcajo,92 años,2020,1
Total,50195 Orcajo,93 años,2020,0
Total,50195 Orcajo,94 años,2020,0
Total,50195 Orcajo,95 años,2020,0
Total,50195 Orcajo,96 años,2020,0
Total,50195 Orcajo,97 años,2020,0
Total,50195 Orcajo,98 años,2020,0
Total,50195 Orcajo,99 años,2020,0
Total,50195 Orcajo,100 y más años,2020,0
Total,50196 Orera,66 años,2020,0
Total,50196 Orera,67 años,2020,1
Total,50196 Orera,68 años,2020,0
Total,50196 Orera,69 años,2020,2
Total,50196 Orera,70 años,2020,1
Total,50196 Orera,71 años,2020,2
Total,50196 Orera,72 años,2020,2
Total,50196 Orera,73 años,2020,0
Total,50196 Orera,74 años,2020,1
Total,50196 Orera,75 años,2020,0
Total,50196 Orera,76 años,2020,0
Total,50196 Orera,77 años,2020,1
Total,50196 Orera,78 años,2020,1
Total,50196 Orera,79 años,2020,0
Total,50196 Orera,80 años,2020,1
Total,50196 Orera,81 años,2020,2
Total,50196 Orera,82 años,2020,1
Total,50196 Orera,83 años,2020,1
Total,50196 Orera,84 años,2020,2
Total,50196 Orera,85 años,2020,3
Total,50196 Orera,86 años,2020,1
Total,50196 Orera,87 años,2020,0
Total,50196 Orera,88 años,2020,1
Total,50196 Orera,89 años,2020,1
Total,50196 Orera,90 años,2020,2
Total,50196 Orera,91 años,2020,1
Total,50196 Orera,92 años,2020,2
Total,50196 Orera,93 años,2020,1
Total,50196 Orera,94 años,2020,0
Total,50196 Orera,95 años,2020,0
Total,50196 Orera,96 años,2020,0
Total,50196 Orera,97 años,2020,0
Total,50196 Orera,98 años,2020,0
Total,50196 Orera,99 años,2020,0
Total,50196 Orera,100 y más años,2020,0
Total,50197 Orés,66 años,2020,1
Total,50197 Orés,67 años,2020,0
Total,50197 Orés,68 años,2020,3
Total,50197 Orés,69 años,2020,4
Total,50197 Orés,70 años,2020,1
Total,50197 Orés,71 años,2020,1
Total,50197 Orés,72 años,2020,3
Total,50197 Orés,73 años,2020,2
Total,50197 Orés,74 años,2020,1
Total,50197 Orés,75 años,2020,1
Total,50197 Orés,76 años,2020,0
Total,50197 Orés,77 años,2020,0
Total,50197 Orés,78 años,2020,2
Total,50197 Orés,79 años,2020,1
Total,50197 Orés,80 años,2020,0
Total,50197 Orés,81 años,2020,1
Total,50197 Orés,82 años,2020,2
Total,50197 Orés,83 años,2020,4
Total,50197 Orés,84 años,2020,1
Total,50197 Orés,85 años,2020,4
Total,50197 Orés,86 años,2020,4
Total,50197 Orés,87 años,2020,0
Total,50197 Orés,88 años,2020,4
Total,50197 Orés,89 años,2020,0
Total,50197 Orés,90 años,2020,2
Total,50197 Orés,91 años,2020,2
Total,50197 Orés,92 años,2020,1
Total,50197 Orés,93 años,2020,0
Total,50197 Orés,94 años,2020,1
Total,50197 Orés,95 años,2020,0
Total,50197 Orés,96 años,2020,0
Total,50197 Orés,97 años,2020,0
Total,50197 Orés,98 años,2020,0
Total,50197 Orés,99 años,2020,0
Total,50197 Orés,100 y más años,2020,0
Total,50198 Oseja,66 años,2020,0
Total,50198 Oseja,67 años,2020,1
Total,50198 Oseja,68 años,2020,1
Total,50198 Oseja,69 años,2020,1
Total,50198 Oseja,70 años,2020,0
Total,50198 Oseja,71 años,2020,1
Total,50198 Oseja,72 años,2020,1
Total,50198 Oseja,73 años,2020,2
Total,50198 Oseja,74 años,2020,1
Total,50198 Oseja,75 años,2020,1
Total,50198 Oseja,76 años,2020,3
Total,50198 Oseja,77 años,2020,1
Total,50198 Oseja,78 años,2020,0
Total,50198 Oseja,79 años,2020,1
Total,50198 Oseja,80 años,2020,0
Total,50198 Oseja,81 años,2020,1
Total,50198 Oseja,82 años,2020,1
Total,50198 Oseja,83 años,2020,0
Total,50198 Oseja,84 años,2020,0
Total,50198 Oseja,85 años,2020,1
Total,50198 Oseja,86 años,2020,0
Total,50198 Oseja,87 años,2020,0
Total,50198 Oseja,88 años,2020,0
Total,50198 Oseja,89 años,2020,0
Total,50198 Oseja,90 años,2020,0
Total,50198 Oseja,91 años,2020,0
Total,50198 Oseja,92 años,2020,0
Total,50198 Oseja,93 años,2020,0
Total,50198 Oseja,94 años,2020,0
Total,50198 Oseja,95 años,2020,0
Total,50198 Oseja,96 años,2020,0
Total,50198 Oseja,97 años,2020,0
Total,50198 Oseja,98 años,2020,0
Total,50198 Oseja,99 años,2020,0
Total,50198 Oseja,100 y más años,2020,1
Total,50199 Osera de Ebro,66 años,2020,3
Total,50199 Osera de Ebro,67 años,2020,7
Total,50199 Osera de Ebro,68 años,2020,5
Total,50199 Osera de Ebro,69 años,2020,4
Total,50199 Osera de Ebro,70 años,2020,1
Total,50199 Osera de Ebro,71 años,2020,10
Total,50199 Osera de Ebro,72 años,2020,4
Total,50199 Osera de Ebro,73 años,2020,5
Total,50199 Osera de Ebro,74 años,2020,7
Total,50199 Osera de Ebro,75 años,2020,3
Total,50199 Osera de Ebro,76 años,2020,6
Total,50199 Osera de Ebro,77 años,2020,9
Total,50199 Osera de Ebro,78 años,2020,2
Total,50199 Osera de Ebro,79 años,2020,2
Total,50199 Osera de Ebro,80 años,2020,3
Total,50199 Osera de Ebro,81 años,2020,4
Total,50199 Osera de Ebro,82 años,2020,0
Total,50199 Osera de Ebro,83 años,2020,1
Total,50199 Osera de Ebro,84 años,2020,4
Total,50199 Osera de Ebro,85 años,2020,3
Total,50199 Osera de Ebro,86 años,2020,4
Total,50199 Osera de Ebro,87 años,2020,3
Total,50199 Osera de Ebro,88 años,2020,2
Total,50199 Osera de Ebro,89 años,2020,1
Total,50199 Osera de Ebro,90 años,2020,2
Total,50199 Osera de Ebro,91 años,2020,1
Total,50199 Osera de Ebro,92 años,2020,0
Total,50199 Osera de Ebro,93 años,2020,1
Total,50199 Osera de Ebro,94 años,2020,0
Total,50199 Osera de Ebro,95 años,2020,1
Total,50199 Osera de Ebro,96 años,2020,3
Total,50199 Osera de Ebro,97 años,2020,2
Total,50199 Osera de Ebro,98 años,2020,0
Total,50199 Osera de Ebro,99 años,2020,0
Total,50199 Osera de Ebro,100 y más años,2020,0
Total,50200 Paniza,66 años,2020,3
Total,50200 Paniza,67 años,2020,8
Total,50200 Paniza,68 años,2020,5
Total,50200 Paniza,69 años,2020,13
Total,50200 Paniza,70 años,2020,10
Total,50200 Paniza,71 años,2020,10
Total,50200 Paniza,72 años,2020,4
Total,50200 Paniza,73 años,2020,6
Total,50200 Paniza,74 años,2020,14
Total,50200 Paniza,75 años,2020,9
Total,50200 Paniza,76 años,2020,6
Total,50200 Paniza,77 años,2020,7
Total,50200 Paniza,78 años,2020,2
Total,50200 Paniza,79 años,2020,6
Total,50200 Paniza,80 años,2020,5
Total,50200 Paniza,81 años,2020,6
Total,50200 Paniza,82 años,2020,4
Total,50200 Paniza,83 años,2020,2
Total,50200 Paniza,84 años,2020,10
Total,50200 Paniza,85 años,2020,3
Total,50200 Paniza,86 años,2020,6
Total,50200 Paniza,87 años,2020,2
Total,50200 Paniza,88 años,2020,6
Total,50200 Paniza,89 años,2020,4
Total,50200 Paniza,90 años,2020,3
Total,50200 Paniza,91 años,2020,4
Total,50200 Paniza,92 años,2020,3
Total,50200 Paniza,93 años,2020,1
Total,50200 Paniza,94 años,2020,0
Total,50200 Paniza,95 años,2020,1
Total,50200 Paniza,96 años,2020,0
Total,50200 Paniza,97 años,2020,0
Total,50200 Paniza,98 años,2020,0
Total,50200 Paniza,99 años,2020,0
Total,50200 Paniza,100 y más años,2020,0
Total,50201 Paracuellos de Jiloca,66 años,2020,2
Total,50201 Paracuellos de Jiloca,67 años,2020,6
Total,50201 Paracuellos de Jiloca,68 años,2020,5
Total,50201 Paracuellos de Jiloca,69 años,2020,8
Total,50201 Paracuellos de Jiloca,70 años,2020,4
Total,50201 Paracuellos de Jiloca,71 años,2020,7
Total,50201 Paracuellos de Jiloca,72 años,2020,2
Total,50201 Paracuellos de Jiloca,73 años,2020,8
Total,50201 Paracuellos de Jiloca,74 años,2020,5
Total,50201 Paracuellos de Jiloca,75 años,2020,4
Total,50201 Paracuellos de Jiloca,76 años,2020,9
Total,50201 Paracuellos de Jiloca,77 años,2020,6
Total,50201 Paracuellos de Jiloca,78 años,2020,6
Total,50201 Paracuellos de Jiloca,79 años,2020,6
Total,50201 Paracuellos de Jiloca,80 años,2020,6
Total,50201 Paracuellos de Jiloca,81 años,2020,3
Total,50201 Paracuellos de Jiloca,82 años,2020,4
Total,50201 Paracuellos de Jiloca,83 años,2020,4
Total,50201 Paracuellos de Jiloca,84 años,2020,2
Total,50201 Paracuellos de Jiloca,85 años,2020,9
Total,50201 Paracuellos de Jiloca,86 años,2020,6
Total,50201 Paracuellos de Jiloca,87 años,2020,5
Total,50201 Paracuellos de Jiloca,88 años,2020,4
Total,50201 Paracuellos de Jiloca,89 años,2020,1
Total,50201 Paracuellos de Jiloca,90 años,2020,0
Total,50201 Paracuellos de Jiloca,91 años,2020,0
Total,50201 Paracuellos de Jiloca,92 años,2020,1
Total,50201 Paracuellos de Jiloca,93 años,2020,0
Total,50201 Paracuellos de Jiloca,94 años,2020,0
Total,50201 Paracuellos de Jiloca,95 años,2020,0
Total,50201 Paracuellos de Jiloca,96 años,2020,0
Total,50201 Paracuellos de Jiloca,97 años,2020,0
Total,50201 Paracuellos de Jiloca,98 años,2020,0
Total,50201 Paracuellos de Jiloca,99 años,2020,0
Total,50201 Paracuellos de Jiloca,100 y más años,2020,0
Total,50202 Paracuellos de la Ribera,66 años,2020,3
Total,50202 Paracuellos de la Ribera,67 años,2020,2
Total,50202 Paracuellos de la Ribera,68 años,2020,1
Total,50202 Paracuellos de la Ribera,69 años,2020,2
Total,50202 Paracuellos de la Ribera,70 años,2020,2
Total,50202 Paracuellos de la Ribera,71 años,2020,6
Total,50202 Paracuellos de la Ribera,72 años,2020,5
Total,50202 Paracuellos de la Ribera,73 años,2020,0
Total,50202 Paracuellos de la Ribera,74 años,2020,7
Total,50202 Paracuellos de la Ribera,75 años,2020,2
Total,50202 Paracuellos de la Ribera,76 años,2020,3
Total,50202 Paracuellos de la Ribera,77 años,2020,2
Total,50202 Paracuellos de la Ribera,78 años,2020,1
Total,50202 Paracuellos de la Ribera,79 años,2020,1
Total,50202 Paracuellos de la Ribera,80 años,2020,0
Total,50202 Paracuellos de la Ribera,81 años,2020,2
Total,50202 Paracuellos de la Ribera,82 años,2020,5
Total,50202 Paracuellos de la Ribera,83 años,2020,3
Total,50202 Paracuellos de la Ribera,84 años,2020,0
Total,50202 Paracuellos de la Ribera,85 años,2020,6
Total,50202 Paracuellos de la Ribera,86 años,2020,6
Total,50202 Paracuellos de la Ribera,87 años,2020,1
Total,50202 Paracuellos de la Ribera,88 años,2020,3
Total,50202 Paracuellos de la Ribera,89 años,2020,2
