Sexo,Municipios,Edad (año a año),Periodo,Total
Total,22230 Torla-Ordesa,35 años,2017,4
Total,22230 Torla-Ordesa,36 años,2017,2
Total,22230 Torla-Ordesa,37 años,2017,4
Total,22230 Torla-Ordesa,38 años,2017,8
Total,22230 Torla-Ordesa,39 años,2017,2
Total,22230 Torla-Ordesa,40 años,2017,4
Total,22232 Torralba de Aragón,19 años,2017,0
Total,22232 Torralba de Aragón,20 años,2017,0
Total,22232 Torralba de Aragón,21 años,2017,0
Total,22232 Torralba de Aragón,22 años,2017,1
Total,22232 Torralba de Aragón,23 años,2017,0
Total,22232 Torralba de Aragón,24 años,2017,1
Total,22232 Torralba de Aragón,25 años,2017,0
Total,22232 Torralba de Aragón,26 años,2017,3
Total,22232 Torralba de Aragón,27 años,2017,2
Total,22232 Torralba de Aragón,28 años,2017,0
Total,22232 Torralba de Aragón,29 años,2017,0
Total,22232 Torralba de Aragón,30 años,2017,0
Total,22232 Torralba de Aragón,31 años,2017,1
Total,22232 Torralba de Aragón,32 años,2017,1
Total,22232 Torralba de Aragón,33 años,2017,3
Total,22232 Torralba de Aragón,34 años,2017,0
Total,22232 Torralba de Aragón,35 años,2017,2
Total,22232 Torralba de Aragón,36 años,2017,1
Total,22232 Torralba de Aragón,37 años,2017,1
Total,22232 Torralba de Aragón,38 años,2017,4
Total,22232 Torralba de Aragón,39 años,2017,3
Total,22232 Torralba de Aragón,40 años,2017,1
Total,22233 Torre la Ribera,19 años,2017,2
Total,22233 Torre la Ribera,20 años,2017,0
Total,22233 Torre la Ribera,21 años,2017,2
Total,22233 Torre la Ribera,22 años,2017,0
Total,22233 Torre la Ribera,23 años,2017,2
Total,22233 Torre la Ribera,24 años,2017,1
Total,22233 Torre la Ribera,25 años,2017,0
Total,22233 Torre la Ribera,26 años,2017,0
Total,22233 Torre la Ribera,27 años,2017,1
Total,22233 Torre la Ribera,28 años,2017,1
Total,22233 Torre la Ribera,29 años,2017,2
Total,22233 Torre la Ribera,30 años,2017,1
Total,22233 Torre la Ribera,31 años,2017,1
Total,22233 Torre la Ribera,32 años,2017,2
Total,22233 Torre la Ribera,33 años,2017,3
Total,22233 Torre la Ribera,34 años,2017,0
Total,22233 Torre la Ribera,35 años,2017,4
Total,22233 Torre la Ribera,36 años,2017,1
Total,22233 Torre la Ribera,37 años,2017,1
Total,22233 Torre la Ribera,38 años,2017,2
Total,22233 Torre la Ribera,39 años,2017,0
Total,22233 Torre la Ribera,40 años,2017,2
Total,22234 Torrente de Cinca,19 años,2017,5
Total,22234 Torrente de Cinca,20 años,2017,4
Total,22234 Torrente de Cinca,21 años,2017,5
Total,22234 Torrente de Cinca,22 años,2017,17
Total,22234 Torrente de Cinca,23 años,2017,17
Total,22234 Torrente de Cinca,24 años,2017,5
Total,22234 Torrente de Cinca,25 años,2017,11
Total,22234 Torrente de Cinca,26 años,2017,10
Total,22234 Torrente de Cinca,27 años,2017,21
Total,22234 Torrente de Cinca,28 años,2017,11
Total,22234 Torrente de Cinca,29 años,2017,17
Total,22234 Torrente de Cinca,30 años,2017,9
Total,22234 Torrente de Cinca,31 años,2017,15
Total,22234 Torrente de Cinca,32 años,2017,11
Total,22234 Torrente de Cinca,33 años,2017,16
Total,22234 Torrente de Cinca,34 años,2017,20
Total,22234 Torrente de Cinca,35 años,2017,18
Total,22234 Torrente de Cinca,36 años,2017,19
Total,22234 Torrente de Cinca,37 años,2017,16
Total,22234 Torrente de Cinca,38 años,2017,16
Total,22234 Torrente de Cinca,39 años,2017,18
Total,22234 Torrente de Cinca,40 años,2017,17
Total,22235 Torres de Alcanadre,19 años,2017,0
Total,22235 Torres de Alcanadre,20 años,2017,0
Total,22235 Torres de Alcanadre,21 años,2017,2
Total,22235 Torres de Alcanadre,22 años,2017,0
Total,22235 Torres de Alcanadre,23 años,2017,1
Total,22235 Torres de Alcanadre,24 años,2017,3
Total,22235 Torres de Alcanadre,25 años,2017,1
Total,22235 Torres de Alcanadre,26 años,2017,0
Total,22235 Torres de Alcanadre,27 años,2017,0
Total,22235 Torres de Alcanadre,28 años,2017,0
Total,22235 Torres de Alcanadre,29 años,2017,1
Total,22235 Torres de Alcanadre,30 años,2017,1
Total,22235 Torres de Alcanadre,31 años,2017,1
Total,22235 Torres de Alcanadre,32 años,2017,2
Total,22235 Torres de Alcanadre,33 años,2017,0
Total,22235 Torres de Alcanadre,34 años,2017,2
Total,22235 Torres de Alcanadre,35 años,2017,2
Total,22235 Torres de Alcanadre,36 años,2017,1
Total,22235 Torres de Alcanadre,37 años,2017,1
Total,22235 Torres de Alcanadre,38 años,2017,1
Total,22235 Torres de Alcanadre,39 años,2017,1
Total,22235 Torres de Alcanadre,40 años,2017,0
Total,22236 Torres de Barbués,19 años,2017,4
Total,22236 Torres de Barbués,20 años,2017,1
Total,22236 Torres de Barbués,21 años,2017,1
Total,22236 Torres de Barbués,22 años,2017,3
Total,22236 Torres de Barbués,23 años,2017,2
Total,22236 Torres de Barbués,24 años,2017,1
Total,22236 Torres de Barbués,25 años,2017,0
Total,22236 Torres de Barbués,26 años,2017,5
Total,22236 Torres de Barbués,27 años,2017,1
Total,22236 Torres de Barbués,28 años,2017,4
Total,22236 Torres de Barbués,29 años,2017,2
Total,22236 Torres de Barbués,30 años,2017,4
Total,22236 Torres de Barbués,31 años,2017,5
Total,22236 Torres de Barbués,32 años,2017,5
Total,22236 Torres de Barbués,33 años,2017,2
Total,22236 Torres de Barbués,34 años,2017,1
Total,22236 Torres de Barbués,35 años,2017,5
Total,22236 Torres de Barbués,36 años,2017,3
Total,22236 Torres de Barbués,37 años,2017,2
Total,22236 Torres de Barbués,38 años,2017,1
Total,22236 Torres de Barbués,39 años,2017,2
Total,22236 Torres de Barbués,40 años,2017,3
Total,22239 Tramaced,19 años,2017,1
Total,22239 Tramaced,20 años,2017,0
Total,22239 Tramaced,21 años,2017,3
Total,22239 Tramaced,22 años,2017,0
Total,22239 Tramaced,23 años,2017,0
Total,22239 Tramaced,24 años,2017,0
Total,22239 Tramaced,25 años,2017,0
Total,22239 Tramaced,26 años,2017,1
Total,22239 Tramaced,27 años,2017,1
Total,22239 Tramaced,28 años,2017,1
Total,22239 Tramaced,29 años,2017,0
Total,22239 Tramaced,30 años,2017,0
Total,22239 Tramaced,31 años,2017,0
Total,22239 Tramaced,32 años,2017,1
Total,22239 Tramaced,33 años,2017,2
Total,22239 Tramaced,34 años,2017,3
Total,22239 Tramaced,35 años,2017,2
Total,22239 Tramaced,36 años,2017,1
Total,22239 Tramaced,37 años,2017,4
Total,22239 Tramaced,38 años,2017,2
Total,22239 Tramaced,39 años,2017,5
Total,22239 Tramaced,40 años,2017,2
Total,22242 Valfarta,19 años,2017,0
Total,22242 Valfarta,20 años,2017,0
Total,22242 Valfarta,21 años,2017,0
Total,22242 Valfarta,22 años,2017,0
Total,22242 Valfarta,23 años,2017,0
Total,22242 Valfarta,24 años,2017,1
Total,22242 Valfarta,25 años,2017,0
Total,22242 Valfarta,26 años,2017,0
Total,22242 Valfarta,27 años,2017,0
Total,22242 Valfarta,28 años,2017,0
Total,22242 Valfarta,29 años,2017,0
Total,22242 Valfarta,30 años,2017,0
Total,22242 Valfarta,31 años,2017,0
Total,22242 Valfarta,32 años,2017,0
Total,22242 Valfarta,33 años,2017,1
Total,22242 Valfarta,34 años,2017,0
Total,22242 Valfarta,35 años,2017,0
Total,22242 Valfarta,36 años,2017,1
Total,22242 Valfarta,37 años,2017,1
Total,22242 Valfarta,38 años,2017,0
Total,22242 Valfarta,39 años,2017,3
Total,22242 Valfarta,40 años,2017,0
Total,22243 Valle de Bardají,19 años,2017,0
Total,22243 Valle de Bardají,20 años,2017,0
Total,22243 Valle de Bardají,21 años,2017,0
Total,22243 Valle de Bardají,22 años,2017,1
Total,22243 Valle de Bardají,23 años,2017,0
Total,22243 Valle de Bardají,24 años,2017,0
Total,22243 Valle de Bardají,25 años,2017,0
Total,22243 Valle de Bardají,26 años,2017,1
Total,22243 Valle de Bardají,27 años,2017,0
Total,22243 Valle de Bardají,28 años,2017,0
Total,22243 Valle de Bardají,29 años,2017,1
Total,22243 Valle de Bardají,30 años,2017,0
Total,22243 Valle de Bardají,31 años,2017,0
Total,22243 Valle de Bardají,32 años,2017,0
Total,22243 Valle de Bardají,33 años,2017,0
Total,22243 Valle de Bardají,34 años,2017,0
Total,22243 Valle de Bardají,35 años,2017,0
Total,22243 Valle de Bardají,36 años,2017,0
Total,22243 Valle de Bardají,37 años,2017,0
Total,22243 Valle de Bardají,38 años,2017,0
Total,22243 Valle de Bardají,39 años,2017,0
Total,22243 Valle de Bardají,40 años,2017,0
Total,22901 Valle de Hecho,19 años,2017,9
Total,22901 Valle de Hecho,20 años,2017,11
Total,22901 Valle de Hecho,21 años,2017,5
Total,22901 Valle de Hecho,22 años,2017,4
Total,22901 Valle de Hecho,23 años,2017,4
Total,22901 Valle de Hecho,24 años,2017,6
Total,22901 Valle de Hecho,25 años,2017,6
Total,22901 Valle de Hecho,26 años,2017,7
Total,22901 Valle de Hecho,27 años,2017,11
Total,22901 Valle de Hecho,28 años,2017,10
Total,22901 Valle de Hecho,29 años,2017,10
Total,22901 Valle de Hecho,30 años,2017,6
Total,22901 Valle de Hecho,31 años,2017,8
Total,22901 Valle de Hecho,32 años,2017,3
Total,22901 Valle de Hecho,33 años,2017,3
Total,22901 Valle de Hecho,34 años,2017,10
Total,22901 Valle de Hecho,35 años,2017,7
Total,22901 Valle de Hecho,36 años,2017,10
Total,22901 Valle de Hecho,37 años,2017,11
Total,22901 Valle de Hecho,38 años,2017,8
Total,22901 Valle de Hecho,39 años,2017,11
Total,22901 Valle de Hecho,40 años,2017,9
Total,22244 Valle de Lierp,19 años,2017,0
Total,22244 Valle de Lierp,20 años,2017,0
Total,22244 Valle de Lierp,21 años,2017,0
Total,22244 Valle de Lierp,22 años,2017,0
Total,22244 Valle de Lierp,23 años,2017,0
Total,22244 Valle de Lierp,24 años,2017,0
Total,22244 Valle de Lierp,25 años,2017,0
Total,22244 Valle de Lierp,26 años,2017,0
Total,22244 Valle de Lierp,27 años,2017,0
Total,22244 Valle de Lierp,28 años,2017,1
Total,22244 Valle de Lierp,29 años,2017,0
Total,22244 Valle de Lierp,30 años,2017,0
Total,22244 Valle de Lierp,31 años,2017,0
Total,22244 Valle de Lierp,32 años,2017,0
Total,22244 Valle de Lierp,33 años,2017,0
Total,22244 Valle de Lierp,34 años,2017,0
Total,22244 Valle de Lierp,35 años,2017,0
Total,22244 Valle de Lierp,36 años,2017,0
Total,22244 Valle de Lierp,37 años,2017,1
Total,22244 Valle de Lierp,38 años,2017,0
Total,22244 Valle de Lierp,39 años,2017,0
Total,22244 Valle de Lierp,40 años,2017,1
Total,22245 Velilla de Cinca,19 años,2017,9
Total,22245 Velilla de Cinca,20 años,2017,4
Total,22245 Velilla de Cinca,21 años,2017,8
Total,22245 Velilla de Cinca,22 años,2017,5
Total,22245 Velilla de Cinca,23 años,2017,3
Total,22245 Velilla de Cinca,24 años,2017,5
Total,22245 Velilla de Cinca,25 años,2017,4
Total,22245 Velilla de Cinca,26 años,2017,2
Total,22245 Velilla de Cinca,27 años,2017,7
Total,22245 Velilla de Cinca,28 años,2017,4
Total,22245 Velilla de Cinca,29 años,2017,2
Total,22245 Velilla de Cinca,30 años,2017,2
Total,22245 Velilla de Cinca,31 años,2017,4
Total,22245 Velilla de Cinca,32 años,2017,7
Total,22245 Velilla de Cinca,33 años,2017,6
Total,22245 Velilla de Cinca,34 años,2017,8
Total,22245 Velilla de Cinca,35 años,2017,4
Total,22245 Velilla de Cinca,36 años,2017,6
Total,22245 Velilla de Cinca,37 años,2017,8
Total,22245 Velilla de Cinca,38 años,2017,10
Total,22245 Velilla de Cinca,39 años,2017,5
Total,22245 Velilla de Cinca,40 años,2017,2
Total,22909 Vencillón,19 años,2017,6
Total,22909 Vencillón,20 años,2017,4
Total,22909 Vencillón,21 años,2017,2
Total,22909 Vencillón,22 años,2017,5
Total,22909 Vencillón,23 años,2017,1
Total,22909 Vencillón,24 años,2017,1
Total,22909 Vencillón,25 años,2017,4
Total,22909 Vencillón,26 años,2017,2
Total,22909 Vencillón,27 años,2017,3
Total,22909 Vencillón,28 años,2017,2
Total,22909 Vencillón,29 años,2017,2
Total,22909 Vencillón,30 años,2017,5
Total,22909 Vencillón,31 años,2017,3
Total,22909 Vencillón,32 años,2017,2
Total,22909 Vencillón,33 años,2017,4
Total,22909 Vencillón,34 años,2017,1
Total,22909 Vencillón,35 años,2017,2
Total,22909 Vencillón,36 años,2017,5
Total,22909 Vencillón,37 años,2017,3
Total,22909 Vencillón,38 años,2017,5
Total,22909 Vencillón,39 años,2017,5
Total,22909 Vencillón,40 años,2017,9
Total,22247 Viacamp y Litera,19 años,2017,0
Total,22247 Viacamp y Litera,20 años,2017,0
Total,22247 Viacamp y Litera,21 años,2017,0
Total,22247 Viacamp y Litera,22 años,2017,0
Total,22247 Viacamp y Litera,23 años,2017,0
Total,22247 Viacamp y Litera,24 años,2017,0
Total,22247 Viacamp y Litera,25 años,2017,0
Total,22247 Viacamp y Litera,26 años,2017,0
Total,22247 Viacamp y Litera,27 años,2017,0
Total,22247 Viacamp y Litera,28 años,2017,0
Total,22247 Viacamp y Litera,29 años,2017,3
Total,22247 Viacamp y Litera,30 años,2017,0
Total,22247 Viacamp y Litera,31 años,2017,0
Total,22247 Viacamp y Litera,32 años,2017,0
Total,22247 Viacamp y Litera,33 años,2017,1
Total,22247 Viacamp y Litera,34 años,2017,1
Total,22247 Viacamp y Litera,35 años,2017,1
Total,22247 Viacamp y Litera,36 años,2017,1
Total,22247 Viacamp y Litera,37 años,2017,0
Total,22247 Viacamp y Litera,38 años,2017,1
Total,22247 Viacamp y Litera,39 años,2017,0
Total,22247 Viacamp y Litera,40 años,2017,0
Total,22248 Vicién,19 años,2017,0
Total,22248 Vicién,20 años,2017,0
Total,22248 Vicién,21 años,2017,0
Total,22248 Vicién,22 años,2017,1
Total,22248 Vicién,23 años,2017,4
Total,22248 Vicién,24 años,2017,2
Total,22248 Vicién,25 años,2017,0
Total,22248 Vicién,26 años,2017,0
Total,22248 Vicién,27 años,2017,0
Total,22248 Vicién,28 años,2017,1
Total,22248 Vicién,29 años,2017,1
Total,22248 Vicién,30 años,2017,2
Total,22248 Vicién,31 años,2017,1
Total,22248 Vicién,32 años,2017,1
Total,22248 Vicién,33 años,2017,3
Total,22248 Vicién,34 años,2017,0
Total,22248 Vicién,35 años,2017,3
Total,22248 Vicién,36 años,2017,0
Total,22248 Vicién,37 años,2017,0
Total,22248 Vicién,38 años,2017,4
Total,22248 Vicién,39 años,2017,0
Total,22248 Vicién,40 años,2017,0
Total,22249 Villanova,19 años,2017,1
Total,22249 Villanova,20 años,2017,0
Total,22249 Villanova,21 años,2017,0
Total,22249 Villanova,22 años,2017,2
Total,22249 Villanova,23 años,2017,0
Total,22249 Villanova,24 años,2017,0
Total,22249 Villanova,25 años,2017,0
Total,22249 Villanova,26 años,2017,0
Total,22249 Villanova,27 años,2017,0
Total,22249 Villanova,28 años,2017,0
Total,22249 Villanova,29 años,2017,0
Total,22249 Villanova,30 años,2017,2
Total,22249 Villanova,31 años,2017,2
Total,22249 Villanova,32 años,2017,0
Total,22249 Villanova,33 años,2017,0
Total,22249 Villanova,34 años,2017,2
Total,22249 Villanova,35 años,2017,5
Total,22249 Villanova,36 años,2017,2
Total,22249 Villanova,37 años,2017,1
Total,22249 Villanova,38 años,2017,4
Total,22249 Villanova,39 años,2017,4
Total,22249 Villanova,40 años,2017,3
Total,22250 Villanúa,19 años,2017,2
Total,22250 Villanúa,20 años,2017,3
Total,22250 Villanúa,21 años,2017,5
Total,22250 Villanúa,22 años,2017,3
Total,22250 Villanúa,23 años,2017,3
Total,22250 Villanúa,24 años,2017,2
Total,22250 Villanúa,25 años,2017,4
Total,22250 Villanúa,26 años,2017,6
Total,22250 Villanúa,27 años,2017,5
Total,22250 Villanúa,28 años,2017,5
Total,22250 Villanúa,29 años,2017,8
Total,22250 Villanúa,30 años,2017,6
Total,22250 Villanúa,31 años,2017,4
Total,22250 Villanúa,32 años,2017,3
Total,22250 Villanúa,33 años,2017,4
Total,22250 Villanúa,34 años,2017,4
Total,22250 Villanúa,35 años,2017,8
Total,22250 Villanúa,36 años,2017,13
Total,22250 Villanúa,37 años,2017,8
Total,22250 Villanúa,38 años,2017,5
Total,22250 Villanúa,39 años,2017,3
Total,22250 Villanúa,40 años,2017,12
Total,22251 Villanueva de Sigena,19 años,2017,4
Total,22251 Villanueva de Sigena,20 años,2017,1
Total,22251 Villanueva de Sigena,21 años,2017,1
Total,22251 Villanueva de Sigena,22 años,2017,5
Total,22251 Villanueva de Sigena,23 años,2017,6
Total,22251 Villanueva de Sigena,24 años,2017,2
Total,22251 Villanueva de Sigena,25 años,2017,11
Total,22251 Villanueva de Sigena,26 años,2017,6
Total,22251 Villanueva de Sigena,27 años,2017,8
Total,22251 Villanueva de Sigena,28 años,2017,3
Total,22251 Villanueva de Sigena,29 años,2017,9
Total,22251 Villanueva de Sigena,30 años,2017,6
Total,22251 Villanueva de Sigena,31 años,2017,7
Total,22251 Villanueva de Sigena,32 años,2017,7
Total,22251 Villanueva de Sigena,33 años,2017,0
Total,22251 Villanueva de Sigena,34 años,2017,6
Total,22251 Villanueva de Sigena,35 años,2017,5
Total,22251 Villanueva de Sigena,36 años,2017,8
Total,22251 Villanueva de Sigena,37 años,2017,5
Total,22251 Villanueva de Sigena,38 años,2017,4
Total,22251 Villanueva de Sigena,39 años,2017,4
Total,22251 Villanueva de Sigena,40 años,2017,2
Total,22252 Yebra de Basa,19 años,2017,0
Total,22252 Yebra de Basa,20 años,2017,1
Total,22252 Yebra de Basa,21 años,2017,3
Total,22252 Yebra de Basa,22 años,2017,2
Total,22252 Yebra de Basa,23 años,2017,0
Total,22252 Yebra de Basa,24 años,2017,1
Total,22252 Yebra de Basa,25 años,2017,1
Total,22252 Yebra de Basa,26 años,2017,0
Total,22252 Yebra de Basa,27 años,2017,1
Total,22252 Yebra de Basa,28 años,2017,0
Total,22252 Yebra de Basa,29 años,2017,1
Total,22252 Yebra de Basa,30 años,2017,0
Total,22252 Yebra de Basa,31 años,2017,1
Total,22252 Yebra de Basa,32 años,2017,3
Total,22252 Yebra de Basa,33 años,2017,2
Total,22252 Yebra de Basa,34 años,2017,1
Total,22252 Yebra de Basa,35 años,2017,0
Total,22252 Yebra de Basa,36 años,2017,2
Total,22252 Yebra de Basa,37 años,2017,1
Total,22252 Yebra de Basa,38 años,2017,3
Total,22252 Yebra de Basa,39 años,2017,1
Total,22252 Yebra de Basa,40 años,2017,3
Total,22253 Yésero,19 años,2017,0
Total,22253 Yésero,20 años,2017,0
Total,22253 Yésero,21 años,2017,0
Total,22253 Yésero,22 años,2017,0
Total,22253 Yésero,23 años,2017,0
Total,22253 Yésero,24 años,2017,0
Total,22253 Yésero,25 años,2017,0
Total,22253 Yésero,26 años,2017,0
Total,22253 Yésero,27 años,2017,1
Total,22253 Yésero,28 años,2017,0
Total,22253 Yésero,29 años,2017,0
Total,22253 Yésero,30 años,2017,2
Total,22253 Yésero,31 años,2017,0
Total,22253 Yésero,32 años,2017,0
Total,22253 Yésero,33 años,2017,0
Total,22253 Yésero,34 años,2017,2
Total,22253 Yésero,35 años,2017,0
Total,22253 Yésero,36 años,2017,0
Total,22253 Yésero,37 años,2017,0
Total,22253 Yésero,38 años,2017,2
Total,22253 Yésero,39 años,2017,0
Total,22253 Yésero,40 años,2017,1
Total,22254 Zaidín,19 años,2017,20
Total,22254 Zaidín,20 años,2017,18
Total,22254 Zaidín,21 años,2017,13
Total,22254 Zaidín,22 años,2017,18
Total,22254 Zaidín,23 años,2017,18
Total,22254 Zaidín,24 años,2017,11
Total,22254 Zaidín,25 años,2017,24
Total,22254 Zaidín,26 años,2017,15
Total,22254 Zaidín,27 años,2017,21
Total,22254 Zaidín,28 años,2017,19
Total,22254 Zaidín,29 años,2017,29
Total,22254 Zaidín,30 años,2017,19
Total,22254 Zaidín,31 años,2017,18
Total,22254 Zaidín,32 años,2017,38
